book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6026,17860217,17860217,25003611,15,,,"J. Lynn, Jennifer L. Armentrout",2013.0,Trust in Me,"Trust in Me (Wait for You, #1.5)",eng,4.27,27675,28866,1990,154,654,4096,10326,13636,https://images.gr-assets.com/books/1493755741m/17860217.jpg,https://images.gr-assets.com/books/1493755741s/17860217.jpg
6029,350684,350684,340933,57,1416530711,9781416530720.0,Judith McNaught,1985.0,"Whitney, My Love","Whitney, My Love (Westmoreland, #2)",eng,4.19,23290,24947,1543,666,1056,3537,7234,12454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6035,107772,107772,1913455,40,671702513,9780671702520.0,Julie Garwood,1991.0,The Prize,The Prize,eng,4.22,21157,22569,494,136,643,3752,7680,10358,https://images.gr-assets.com/books/1304789713m/107772.jpg,https://images.gr-assets.com/books/1304789713s/107772.jpg
6039,782854,782854,768864,29,067122350X,9780671223500.0,"Kay Thompson, Hilary Knight",1955.0,Eloise,Eloise ,eng,4.2,19765,20379,440,361,834,3561,5279,10344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6040,13555073,13555073,19125429,55,857532014,9780857532020.0,Jonathan Stroud,2013.0,The Screaming Staircase,"The Screaming Staircase (Lockwood & Co., #1)",eng,4.19,15446,19372,3067,375,522,2596,7368,8511,https://images.gr-assets.com/books/1369670906m/13555073.jpg,https://images.gr-assets.com/books/1369670906s/13555073.jpg
6043,702539,702539,2504855,53,006008216X,9780060082160.0,Elmore Leonard,1990.0,Get Shorty,"Get Shorty (Chili Palmer, #1)",eng,3.95,15747,16863,505,164,663,3832,7374,4830,https://images.gr-assets.com/books/1330673682m/702539.jpg,https://images.gr-assets.com/books/1330673682s/702539.jpg
6044,17302495,17302495,22603415,23,1476740488,9781476740480.0,K.A. Tucker,2013.0,One Tiny Lie,"One Tiny Lie (Ten Tiny Breaths, #2)",eng,4.3,27048,28593,2147,254,686,3564,9910,14179,https://images.gr-assets.com/books/1380903726m/17302495.jpg,https://images.gr-assets.com/books/1380903726s/17302495.jpg
6051,13580951,13580951,19165924,27,1423165993,9781423166000.0,Ally Carter,2013.0,United We Spy,"United We Spy (Gallagher Girls, #6)",eng,4.44,22902,24587,2173,129,379,2609,6918,14552,https://images.gr-assets.com/books/1368559827m/13580951.jpg,https://images.gr-assets.com/books/1368559827s/13580951.jpg
6067,73080,73080,776136,55,380782340,9780380782340.0,Susan Elizabeth Phillips,1997.0,Nobody's Baby But Mine,"Nobody's Baby But Mine (Chicago Stars, #3)",eng,4.06,26468,28856,1397,392,1217,5637,10615,10995,https://images.gr-assets.com/books/1298032580m/73080.jpg,https://images.gr-assets.com/books/1298032580s/73080.jpg
6072,6104943,6104943,6282264,29,755328175,9780755328180.0,Jill Mansell,2009.0,Rumor Has it,Rumour Has It,eng,3.83,15669,18306,647,365,1053,4985,6832,5071,https://images.gr-assets.com/books/1328202735m/6104943.jpg,https://images.gr-assets.com/books/1328202735s/6104943.jpg
6077,20299683,20299683,28133255,9,1607069458,9781607069450.0,"Kurtis J. Wiebe, Roc Upchurch",2014.0,,"Rat Queens, Vol. 1: Sass & Sorcery",eng,4.2,24959,25295,2863,619,945,3302,8349,12080,https://images.gr-assets.com/books/1489284113m/20299683.jpg,https://images.gr-assets.com/books/1489284113s/20299683.jpg
6083,116295,116295,18659768,5,552144312,9780552144320.0,"Stephen Briggs, Terry Pratchett",1992.0,,Guards! Guards!: The Play,en-GB,4.35,15096,15126,40,64,182,1815,5420,7645,https://images.gr-assets.com/books/1353573648m/116295.jpg,https://images.gr-assets.com/books/1353573648s/116295.jpg
6084,197512,197512,184783,16,786818697,9780786818690.0,Mo Willems,2004.0,The Pigeon Finds a Hot Dog!,The Pigeon Finds a Hot Dog!,en-US,4.35,20510,20790,720,261,649,2688,5218,11974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6093,153865,153865,1368691,47,439995442,9780439995440.0,Dav Pilkey,1999.0,Captain Underpants and the Attack of the Talking Toilets,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",en-GB,3.99,25873,26970,623,1173,2025,5248,6039,12485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6097,6670,6670,1327019,89,141311290,9780141311300.0,"Roald Dahl, Quentin Blake",1966.0,,The Magic Finger (Young Puffin Developing Reader),eng,3.66,19018,21939,1150,333,1904,7795,6814,5093,https://images.gr-assets.com/books/1434928966m/6670.jpg,https://images.gr-assets.com/books/1434928966s/6670.jpg
6109,23217,23217,3239501,34,60525126,9780060525120.0,Meg Cabot,2006.0,Size 14 Is Not Fat Either,"Size 14 Is Not Fat Either (Heather Wells, #2)",eng,3.83,24045,25006,1042,274,1359,7200,9654,6519,https://images.gr-assets.com/books/1479654269m/23217.jpg,https://images.gr-assets.com/books/1479654269s/23217.jpg
6116,28959148,28959148,49185839,10,,,Matthew Norman,2016.0,,We're All Damaged,eng,3.85,16377,16488,1374,271,884,4157,6972,4204,https://images.gr-assets.com/books/1457221465m/28959148.jpg,https://images.gr-assets.com/books/1457221465s/28959148.jpg
6118,12119529,12119529,17088822,12,425256227,9780425256220.0,Ilona Andrews,2014.0,Magic Breaks,"Magic Breaks (Kate Daniels, #7)",eng,4.52,22583,27458,2303,46,188,1910,8504,16810,https://images.gr-assets.com/books/1383236969m/12119529.jpg,https://images.gr-assets.com/books/1383236969s/12119529.jpg
6121,93723,93723,2425604,32,330418874,9780330418870.0,Meg Cabot,2004.0,Boy Meets Girl,"Boy Meets Girl (Boy, #2)",eng,3.82,21851,24066,1052,403,1560,6834,8503,6766,https://images.gr-assets.com/books/1328033372m/93723.jpg,https://images.gr-assets.com/books/1328033372s/93723.jpg
6122,402015,402015,1057985,47,60097477,9780060097480.0,Louise Rennison,2002.0,Dancing in my nuddy-pants!,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",eng,4.01,18451,20861,425,239,917,4872,7100,7733,https://images.gr-assets.com/books/1327885836m/402015.jpg,https://images.gr-assets.com/books/1327885836s/402015.jpg
6132,6426,6426,3178484,37,60584033,9780060584030.0,Janet Evanovich,2006.0,Motor Mouth,Motor Mouth (Alex Barnaby #2),en-US,3.66,20983,22204,725,445,2206,7179,6974,5400,https://images.gr-assets.com/books/1479699584m/6426.jpg,https://images.gr-assets.com/books/1479699584s/6426.jpg
6144,34508,34508,34479,4,413772195,9780413772190.0,"Stephen Briggs, Terry Pratchett",1995.0,Interesting Times,Interesting Times: The Play,eng,4.1,19216,19230,176,90,577,3993,7240,7330,https://images.gr-assets.com/books/1387302457m/34508.jpg,https://images.gr-assets.com/books/1387302457s/34508.jpg
6145,29367958,29367958,48358625,6,,,Mariana Zapata,2016.0,The Wall of Winnipeg and Me,The Wall of Winnipeg and Me,eng,4.34,29197,30842,3311,381,768,3473,9447,16773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6152,9647532,9647532,18280046,19,765328542,9780765328540.0,John Scalzi,2011.0,Fuzzy Nation,Fuzzy Nation,en-US,4.1,17114,19065,1948,157,475,3311,8578,6544,https://images.gr-assets.com/books/1316132345m/9647532.jpg,https://images.gr-assets.com/books/1316132345s/9647532.jpg
6162,110396,110396,1118162,42,60531231,9780060531230.0,Julia Quinn,2004.0,When He was Wicked,"When He was Wicked (Bridgertons, #6)",eng,4.03,24085,26005,1092,245,1172,5505,9597,9486,https://images.gr-assets.com/books/1274212205m/110396.jpg,https://images.gr-assets.com/books/1274212205s/110396.jpg
6170,17674991,17674991,24678726,8,052595421X,9780525954220.0,Nick Offerman,2013.0,,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,eng,3.64,13627,15140,1538,559,1411,4446,5294,3430,https://images.gr-assets.com/books/1372042175m/17674991.jpg,https://images.gr-assets.com/books/1372042175s/17674991.jpg
6174,43932,43932,14597391,60,440220459,9780440220460.0,Harlan Coben,1996.0,Drop Shot,Drop Shot (Myron Bolitar #2),eng,3.92,17128,20378,983,85,602,5214,9383,5094,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6180,30512,30512,2305040,61,2264022442,9782264022450.0,Roddy Doyle,1993.0,Paddy Clarke Ha Ha Ha,Paddy Clarke Ha Ha Ha,,3.75,15044,16773,669,325,1171,4673,6759,3845,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6184,18825,18825,85999,54,99461889,9780099461880.0,Martin Amis,1984.0,Money,Money,en-GB,3.71,14703,16390,854,728,1467,4072,5751,4372,https://images.gr-assets.com/books/1367084993m/18825.jpg,https://images.gr-assets.com/books/1367084993s/18825.jpg
6190,229432,229432,3315230,615,140436111,9780140436110.0,Charles Dickens,1837.0,The Posthumous Papers of the Pickwick Club,The Pickwick Papers,eng,3.82,17080,20011,1175,537,1496,5076,6842,6060,https://images.gr-assets.com/books/1360795072m/229432.jpg,https://images.gr-assets.com/books/1360795072s/229432.jpg
6194,1096390,1096390,1792422,91,374280967,9780374280960.0,Alan Bennett,2007.0,The Uncommon Reader ,The Uncommon Reader,eng,3.82,16957,22636,4211,308,1378,6039,9331,5580,https://images.gr-assets.com/books/1317064291m/1096390.jpg,https://images.gr-assets.com/books/1317064291s/1096390.jpg
6201,93726,93726,1128931,79,60096152,9780060096150.0,Meg Cabot,2006.0,Princess in Training,"Princess in Training (The Princess Diaries, #6)",,3.7,23199,25362,584,375,2168,8440,8115,6264,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6208,12958487,12958487,18115826,17,,,Kristen Ashley,2011.0,Lady Luck,"Lady Luck (Colorado Mountain, #3)",eng,4.44,28620,30775,1844,180,529,2862,9325,17879,https://images.gr-assets.com/books/1327912930m/12958487.jpg,https://images.gr-assets.com/books/1327912930s/12958487.jpg
6209,6609714,6609714,6803681,34,545140315,9780545140320.0,Elizabeth Eulberg,2010.0,The Lonely Hearts Club,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",eng,3.83,18208,21410,1986,486,1678,5368,7293,6585,https://images.gr-assets.com/books/1479699351m/6609714.jpg,https://images.gr-assets.com/books/1479699351s/6609714.jpg
6210,107776,107776,1010164,48,074347418X,9780743474180.0,Julie Garwood,1999.0,Ransom,"Ransom (Highlands' Lairds, #2)",en-US,4.33,22116,24323,991,110,541,3237,7773,12662,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6226,11861815,11861815,16818567,20,1442444924,9781442444930.0,Andrew  Smith,2013.0,Winger,"Winger (Winger, #1)",eng,4.08,18596,19460,3851,748,1041,2875,6043,8753,https://images.gr-assets.com/books/1367927656m/11861815.jpg,https://images.gr-assets.com/books/1367927656s/11861815.jpg
6245,26025989,26025989,45949491,29,399173595,9780399173590.0,Carrie Fisher,2016.0,The Princess Diarist,The Princess Diarist,eng,3.66,18655,23354,4002,376,1952,7719,8535,4772,https://images.gr-assets.com/books/1496315917m/26025989.jpg,https://images.gr-assets.com/books/1496315917s/26025989.jpg
6254,7719355,7719355,10463674,30,316074152,9780316074160.0,Gail Carriger,2010.0,Blameless,"Blameless (Parasol Protectorate, #3)",eng,4.01,26921,29216,2423,113,899,6491,12936,8777,https://images.gr-assets.com/books/1293436281m/7719355.jpg,https://images.gr-assets.com/books/1293436281s/7719355.jpg
6255,12499,12499,14795,18,738210072,9780738210070.0,Jenny McCarthy,2004.0,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,,3.72,12382,13804,1926,469,1329,3601,4579,3826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6268,17729712,24954150,24802085,10,,,Kimberly Lauren,2013.0,,"Beautiful Broken Rules (Broken, #1)",eng,4.15,20457,27870,1729,464,1088,4232,9999,12087,https://images.gr-assets.com/books/1365043610m/17729712.jpg,https://images.gr-assets.com/books/1365043610s/17729712.jpg
6271,10428803,10428803,15333212,34,62068520,9780062068520.0,Sarah MacLean,2012.0,A Rogue by Any Other Name,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",eng,3.95,21565,24286,1944,534,1175,5297,9365,7915,https://images.gr-assets.com/books/1327928208m/10428803.jpg,https://images.gr-assets.com/books/1327928208s/10428803.jpg
6286,17560674,17560674,24490654,31,,,Rachel Van Dyken,2013.0,The Bet,"The Bet (The Bet, #1)",eng,3.85,26437,28316,2400,712,1941,6701,10604,8358,https://images.gr-assets.com/books/1362593639m/17560674.jpg,https://images.gr-assets.com/books/1362593639s/17560674.jpg
6293,648194,648194,634333,29,60564652,9780060564650.0,Mary Kay Andrews,2004.0,Hissy Fit,Hissy Fit,en-GB,3.96,16406,18023,1224,230,792,4359,6793,5849,https://images.gr-assets.com/books/1355940330m/648194.jpg,https://images.gr-assets.com/books/1355940330s/648194.jpg
6297,731804,731804,717994,12,60776390,9780060776400.0,"Victoria Kann, Elizabeth Kann",2006.0,Pinkalicious,Pinkalicious,en-US,4.05,16585,16659,727,479,1050,3219,4286,7625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6300,194086,194086,187711,46,552772291,9780552772300.0,Madeleine Wickham,2001.0,Sleeping Arrangements,Sleeping Arrangements,eng,3.24,15689,18185,961,1124,3237,6712,4425,2687,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6302,91582,91582,2424548,469,486444074,9780486444080.0,"Jane Austen, Robert William Chapman",1871.0,Lady Susan,Lady Susan,eng,3.56,17003,20969,2047,375,2061,7667,7108,3758,https://images.gr-assets.com/books/1328864949m/91582.jpg,https://images.gr-assets.com/books/1328864949s/91582.jpg
6310,15984268,15984268,21738568,41,316246573,9780316246580.0,Gavin Extence,2013.0,The Universe Versus Alex Woods,The Universe Versus Alex Woods,eng,4.08,12573,16730,2135,190,583,2915,7045,5997,https://images.gr-assets.com/books/1352436020m/15984268.jpg,https://images.gr-assets.com/books/1352436020s/15984268.jpg
6313,73084,73084,4853462,50,380776847,9780380776850.0,Susan Elizabeth Phillips,1995.0,"Heaven, Texas","Heaven, Texas (Chicago Stars, #2)",en-US,4.08,23857,25784,1081,294,1026,4983,9528,9953,https://images.gr-assets.com/books/1308646849m/73084.jpg,https://images.gr-assets.com/books/1308646849s/73084.jpg
6320,38505,38505,1195198,73,843391426X,9788433914260.0,Charles Bukowski,1989.0,Hollywood,Hollywood,,3.78,12923,14769,543,166,904,4410,5842,3447,https://images.gr-assets.com/books/1361998529m/38505.jpg,https://images.gr-assets.com/books/1361998529s/38505.jpg
6321,2999282,2999282,3029771,48,752885170,9780752885180.0,Jeff Lindsay,2008.0,Dexter by Design,"Dexter By Design (Dexter, #4)",en-GB,3.72,16086,18937,1034,262,1334,6043,7072,4226,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6322,7073,7073,1323492,67,345915623,9780345915630.0,John Irving,1994.0,A Son of the Circus,A Son of the Circus,,3.61,14878,16493,587,517,1560,5199,5799,3418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6334,667234,667234,2244771,36,394800028,9780394800030.0,Dr. Seuss,1958.0,The Cat in the Hat Comes Back,The Cat in the Hat Comes Back,en-US,3.83,22229,22712,432,517,1886,6324,6309,7676,https://images.gr-assets.com/books/1332799738m/667234.jpg,https://images.gr-assets.com/books/1332799738s/667234.jpg
6336,7058,7058,5913189,55,375422730,9780375422740.0,Alexander McCall Smith,2007.0,The Good Husband of Zebra Drive,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",en-US,4.06,18329,20218,1076,39,333,4263,9242,6341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6341,71292,71292,2150655,98,752866052,9780752866060.0,"René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",1960.0,Astérix le Gaulois,"Asterix the Gaul (Asterix, #1)",eng,4.18,16011,17468,339,150,499,3061,6054,7704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6342,112872,112872,108680,41,1589190637,9781589190630.0,Jan Karon,1995.0,"A Light in the Window (The Mitford Years, #2)","A Light in the Window (Mitford Years, #2)",,4.23,17083,18662,718,85,367,2974,7008,8228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6348,34760,34760,2399046,42,034546639X,9780345466400.0,Robert Fulghum,1986.0,All I Really Need To Know I Learned in Kindergarten,All I Really Need to Know I Learned in Kindergarten,eng,4.03,15816,17227,708,229,843,3655,5992,6508,https://images.gr-assets.com/books/1403541609m/34760.jpg,https://images.gr-assets.com/books/1403541609s/34760.jpg
6351,3858,3858,4227,29,767915747,9780767915750.0,Sarah Macdonald,2002.0,Holy Cow: An Indian Adventure,Holy Cow: An Indian Adventure,eng,3.51,13627,14205,1088,674,1599,4467,4672,2793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6361,70489,70489,170846,22,836213122,9780836213130.0,Bill Watterson,1996.0,There's Treasure Everywhere: A Calvin and Hobbes Collection,There's Treasure Everywhere: A Calvin and Hobbes Collection,eng,4.74,16766,17285,149,22,69,680,2822,13692,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6362,282425,282425,273978,10,1569319960,9781569319960.0,"Yoko Kamio, 神尾葉子",1992.0,花より男子 1,"Boys Over Flowers: Hana Yori Dango, Vol. 1 (Boys Over Flowers, #1)",eng,4.12,14295,14406,209,509,860,2398,3330,7309,https://images.gr-assets.com/books/1357464446m/282425.jpg,https://images.gr-assets.com/books/1357464446s/282425.jpg
6365,17833099,17833099,24951197,6,,,Linda Kage,2013.0,,"Price of a Kiss (Forbidden Men, #1)",eng,4.1,25625,26903,1900,437,1062,4710,9988,10706,https://images.gr-assets.com/books/1375792540m/17833099.jpg,https://images.gr-assets.com/books/1375792540s/17833099.jpg
